time	V(out)	I(Bat)
2.049647342610936e+003	3.145078e+001	1.109149e+000
2.049647342611499e+003	3.145078e+001	1.109147e+000
2.049647342611716e+003	3.145078e+001	1.109146e+000
2.049647342611960e+003	3.145078e+001	1.109145e+000
2.049647342612095e+003	3.145078e+001	1.109144e+000
2.049647342612271e+003	3.145078e+001	1.109144e+000
2.049647342612622e+003	3.145077e+001	1.109142e+000
2.049647342613472e+003	3.145077e+001	1.109139e+000
2.049647342613941e+003	3.145077e+001	1.109137e+000
2.049647342614503e+003	3.145076e+001	1.109135e+000
2.049647342615106e+003	3.145076e+001	1.109132e+000
2.049647342615661e+003	3.145076e+001	1.109130e+000
2.049647342615874e+003	3.145075e+001	1.109129e+000
2.049647342616110e+003	3.145075e+001	1.109128e+000
2.049647342616200e+003	3.145075e+001	1.109128e+000
2.049647342616379e+003	3.145075e+001	1.109127e+000
2.049647342616738e+003	3.145075e+001	1.109125e+000
2.049647342617591e+003	3.145074e+001	1.109122e+000
2.049647342618056e+003	3.145074e+001	1.109120e+000
2.049647342618623e+003	3.145074e+001	1.109118e+000
2.049647342619238e+003	3.145074e+001	1.109115e+000
2.049647342619796e+003	3.145073e+001	1.109113e+000
2.049647342620010e+003	3.145073e+001	1.109112e+000
2.049647342620175e+003	3.145073e+001	1.109111e+000
2.049647342620377e+003	3.145073e+001	1.109111e+000
2.049647342620599e+003	3.145073e+001	1.109110e+000
2.049647342620987e+003	3.145073e+001	1.109108e+000
2.049647342621394e+003	3.145072e+001	1.109106e+000
2.049647342621878e+003	3.145072e+001	1.109105e+000
2.049647342622366e+003	3.145072e+001	1.109102e+000
2.049647342622961e+003	3.145072e+001	1.109100e+000
2.049647342623614e+003	3.145071e+001	1.109097e+000
2.049647342623880e+003	3.145071e+001	1.109096e+000
2.049647342624107e+003	3.145071e+001	1.109095e+000
2.049647342624279e+003	3.145071e+001	1.109095e+000
2.049647342624490e+003	3.145071e+001	1.109094e+000
2.049647342624730e+003	3.145071e+001	1.109093e+000
2.049647342625538e+003	3.145070e+001	1.109089e+000
2.049647342626019e+003	3.145070e+001	1.109088e+000
2.049647342626517e+003	3.145070e+001	1.109086e+000
2.049647342627116e+003	3.145069e+001	1.109083e+000
2.049647342627753e+003	3.145069e+001	1.109081e+000
2.049647342628018e+003	3.145069e+001	1.109079e+000
2.049647342628242e+003	3.145069e+001	1.109079e+000
2.049647342628417e+003	3.145069e+001	1.109078e+000
2.049647342628627e+003	3.145069e+001	1.109077e+000
2.049647342628948e+003	3.145068e+001	1.109076e+000
2.049647342629816e+003	3.145068e+001	1.109072e+000
2.049647342630309e+003	3.145068e+001	1.109070e+000
2.049647342630829e+003	3.145067e+001	1.109068e+000
2.049647342631510e+003	3.145067e+001	1.109065e+000
2.049647342632082e+003	3.145067e+001	1.109063e+000
2.049647342632316e+003	3.145066e+001	1.109062e+000
2.049647342632517e+003	3.145066e+001	1.109061e+000
2.049647342632753e+003	3.145066e+001	1.109060e+000
2.049647342633023e+003	3.145066e+001	1.109059e+000
2.049647342633855e+003	3.145065e+001	1.109056e+000
2.049647342634333e+003	3.145065e+001	1.109054e+000
2.049647342634849e+003	3.145065e+001	1.109052e+000
2.049647342635463e+003	3.145065e+001	1.109049e+000
2.049647342636065e+003	3.145064e+001	1.109047e+000
2.049647342636328e+003	3.145064e+001	1.109046e+000
2.049647342636549e+003	3.145064e+001	1.109045e+000
2.049647342636737e+003	3.145064e+001	1.109044e+000
2.049647342636950e+003	3.145064e+001	1.109043e+000
2.049647342637376e+003	3.145064e+001	1.109041e+000
2.049647342637784e+003	3.145063e+001	1.109040e+000
2.049647342638287e+003	3.145063e+001	1.109038e+000
2.049647342638764e+003	3.145063e+001	1.109036e+000
2.049647342639353e+003	3.145063e+001	1.109033e+000
2.049647342639804e+003	3.145062e+001	1.109031e+000
2.049647342640361e+003	3.145062e+001	1.109029e+000
2.049647342640600e+003	3.145062e+001	1.109028e+000
2.049647342640804e+003	3.145062e+001	1.109027e+000
2.049647342641039e+003	3.145062e+001	1.109026e+000
2.049647342641456e+003	3.145061e+001	1.109025e+000
2.049647342641901e+003	3.145061e+001	1.109023e+000
2.049647342642383e+003	3.145061e+001	1.109021e+000
2.049647342642879e+003	3.145061e+001	1.109019e+000
2.049647342643444e+003	3.145060e+001	1.109016e+000
2.049647342643911e+003	3.145060e+001	1.109015e+000
2.049647342644474e+003	3.145060e+001	1.109012e+000
2.049647342644716e+003	3.145060e+001	1.109011e+000
2.049647342644928e+003	3.145059e+001	1.109010e+000
2.049647342645170e+003	3.145059e+001	1.109009e+000
2.049647342645612e+003	3.145059e+001	1.109008e+000
2.049647342646052e+003	3.145059e+001	1.109006e+000
2.049647342646550e+003	3.145059e+001	1.109004e+000
2.049647342647041e+003	3.145058e+001	1.109002e+000
2.049647342647624e+003	3.145058e+001	1.108999e+000
2.049647342648597e+003	3.145057e+001	1.108995e+000
2.049647342648844e+003	3.145057e+001	1.108994e+000
2.049647342649062e+003	3.145057e+001	1.108994e+000
2.049647342649307e+003	3.145057e+001	1.108993e+000
2.049647342649730e+003	3.145057e+001	1.108991e+000
2.049647342650182e+003	3.145057e+001	1.108989e+000
2.049647342650667e+003	3.145056e+001	1.108987e+000
2.049647342651169e+003	3.145056e+001	1.108985e+000
2.049647342651744e+003	3.145056e+001	1.108983e+000
2.049647342652445e+003	3.145055e+001	1.108980e+000
2.049647342652715e+003	3.145055e+001	1.108979e+000
2.049647342652965e+003	3.145055e+001	1.108978e+000
2.049647342653189e+003	3.145055e+001	1.108977e+000
2.049647342653440e+003	3.145055e+001	1.108976e+000
2.049647342653863e+003	3.145055e+001	1.108974e+000
2.049647342654319e+003	3.145054e+001	1.108972e+000
2.049647342654805e+003	3.145054e+001	1.108970e+000
2.049647342655311e+003	3.145054e+001	1.108968e+000
2.049647342655889e+003	3.145053e+001	1.108966e+000
2.049647342656571e+003	3.145053e+001	1.108963e+000
2.049647342656846e+003	3.145053e+001	1.108962e+000
2.049647342657097e+003	3.145053e+001	1.108961e+000
2.049647342657327e+003	3.145053e+001	1.108960e+000
2.049647342657581e+003	3.145053e+001	1.108959e+000
2.049647342658002e+003	3.145052e+001	1.108957e+000
2.049647342658460e+003	3.145052e+001	1.108955e+000
2.049647342658946e+003	3.145052e+001	1.108953e+000
2.049647342659455e+003	3.145052e+001	1.108951e+000
2.049647342660040e+003	3.145051e+001	1.108949e+000
2.049647342660708e+003	3.145051e+001	1.108946e+000
2.049647342660985e+003	3.145051e+001	1.108945e+000
2.049647342661236e+003	3.145050e+001	1.108944e+000
2.049647342661474e+003	3.145050e+001	1.108943e+000
2.049647342661733e+003	3.145050e+001	1.108942e+000
2.049647342662152e+003	3.145050e+001	1.108940e+000
2.049647342662609e+003	3.145050e+001	1.108938e+000
2.049647342663096e+003	3.145049e+001	1.108936e+000
2.049647342663609e+003	3.145049e+001	1.108934e+000
2.049647342664203e+003	3.145049e+001	1.108932e+000
2.049647342664855e+003	3.145049e+001	1.108929e+000
2.049647342665132e+003	3.145048e+001	1.108928e+000
2.049647342665384e+003	3.145048e+001	1.108927e+000
2.049647342665641e+003	3.145048e+001	1.108926e+000
2.049647342665903e+003	3.145048e+001	1.108925e+000
2.049647342666319e+003	3.145048e+001	1.108923e+000
2.049647342666777e+003	3.145047e+001	1.108921e+000
2.049647342667266e+003	3.145047e+001	1.108919e+000
2.049647342667785e+003	3.145047e+001	1.108917e+000
2.049647342668395e+003	3.145047e+001	1.108915e+000
2.049647342669022e+003	3.145046e+001	1.108912e+000
2.049647342669299e+003	3.145046e+001	1.108911e+000
2.049647342669550e+003	3.145046e+001	1.108910e+000
2.049647342669840e+003	3.145046e+001	1.108909e+000
2.049647342670148e+003	3.145046e+001	1.108907e+000
2.049647342671034e+003	3.145045e+001	1.108904e+000
2.049647342671515e+003	3.145045e+001	1.108902e+000
2.049647342672063e+003	3.145045e+001	1.108900e+000
2.049647342672730e+003	3.145044e+001	1.108897e+000
2.049647342673321e+003	3.145044e+001	1.108894e+000
2.049647342673579e+003	3.145044e+001	1.108893e+000
2.049647342673840e+003	3.145044e+001	1.108892e+000
2.049647342674119e+003	3.145043e+001	1.108891e+000
2.049647342674546e+003	3.145043e+001	1.108889e+000
2.049647342675029e+003	3.145043e+001	1.108888e+000
2.049647342675514e+003	3.145043e+001	1.108886e+000
2.049647342676041e+003	3.145042e+001	1.108883e+000
2.049647342676637e+003	3.145042e+001	1.108881e+000
2.049647342677278e+003	3.145042e+001	1.108878e+000
2.049647342677558e+003	3.145041e+001	1.108877e+000
2.049647342677818e+003	3.145041e+001	1.108876e+000
2.049647342678115e+003	3.145041e+001	1.108875e+000
2.049647342678439e+003	3.145041e+001	1.108874e+000
2.049647342679336e+003	3.145041e+001	1.108870e+000
2.049647342679818e+003	3.145040e+001	1.108868e+000
2.049647342680376e+003	3.145040e+001	1.108866e+000
2.049647342681068e+003	3.145040e+001	1.108863e+000
2.049647342681667e+003	3.145039e+001	1.108860e+000
2.049647342681924e+003	3.145039e+001	1.108859e+000
2.049647342682228e+003	3.145039e+001	1.108858e+000
2.049647342682524e+003	3.145039e+001	1.108857e+000
2.049647342683426e+003	3.145038e+001	1.108853e+000
2.049647342683912e+003	3.145038e+001	1.108851e+000
2.049647342684457e+003	3.145038e+001	1.108849e+000
2.049647342685110e+003	3.145037e+001	1.108846e+000
2.049647342685702e+003	3.145037e+001	1.108844e+000
2.049647342685973e+003	3.145037e+001	1.108843e+000
2.049647342686246e+003	3.145037e+001	1.108842e+000
2.049647342686539e+003	3.145037e+001	1.108841e+000
2.049647342686973e+003	3.145036e+001	1.108839e+000
2.049647342687475e+003	3.145036e+001	1.108837e+000
2.049647342687959e+003	3.145036e+001	1.108835e+000
2.049647342688497e+003	3.145036e+001	1.108833e+000
2.049647342689097e+003	3.145035e+001	1.108830e+000
2.049647342689730e+003	3.145035e+001	1.108827e+000
2.049647342690014e+003	3.145035e+001	1.108826e+000
2.049647342690283e+003	3.145035e+001	1.108825e+000
2.049647342690585e+003	3.145034e+001	1.108824e+000
2.049647342690991e+003	3.145034e+001	1.108822e+000
2.049647342691436e+003	3.145034e+001	1.108821e+000
2.049647342691942e+003	3.145034e+001	1.108819e+000
2.049647342692443e+003	3.145033e+001	1.108817e+000
2.049647342693030e+003	3.145033e+001	1.108814e+000
2.049647342693777e+003	3.145033e+001	1.108811e+000
2.049647342694056e+003	3.145033e+001	1.108810e+000
2.049647342694331e+003	3.145032e+001	1.108809e+000
2.049647342694648e+003	3.145032e+001	1.108807e+000
2.049647342694966e+003	3.145032e+001	1.108806e+000
2.049647342695881e+003	3.145031e+001	1.108802e+000
2.049647342696367e+003	3.145031e+001	1.108800e+000
2.049647342696927e+003	3.145031e+001	1.108798e+000
2.049647342697619e+003	3.145030e+001	1.108795e+000
2.049647342698228e+003	3.145030e+001	1.108793e+000
2.049647342698496e+003	3.145030e+001	1.108792e+000
2.049647342698810e+003	3.145030e+001	1.108791e+000
2.049647342699152e+003	3.145030e+001	1.108789e+000
2.049647342700076e+003	3.145029e+001	1.108785e+000
2.049647342700558e+003	3.145029e+001	1.108783e+000
2.049647342701132e+003	3.145028e+001	1.108781e+000
2.049647342701851e+003	3.145028e+001	1.108778e+000
2.049647342702207e+003	3.145028e+001	1.108777e+000
2.049647342702463e+003	3.145028e+001	1.108775e+000
2.049647342702733e+003	3.145028e+001	1.108774e+000
2.049647342703038e+003	3.145028e+001	1.108773e+000
2.049647342703495e+003	3.145027e+001	1.108771e+000
2.049647342703974e+003	3.145027e+001	1.108769e+000
2.049647342704487e+003	3.145027e+001	1.108767e+000
2.049647342705002e+003	3.145026e+001	1.108765e+000
2.049647342705607e+003	3.145026e+001	1.108763e+000
2.049647342706273e+003	3.145026e+001	1.108760e+000
2.049647342706566e+003	3.145025e+001	1.108759e+000
2.049647342706849e+003	3.145025e+001	1.108758e+000
2.049647342707166e+003	3.145025e+001	1.108756e+000
2.049647342707572e+003	3.145025e+001	1.108755e+000
2.049647342708010e+003	3.145025e+001	1.108753e+000
2.049647342708529e+003	3.145024e+001	1.108751e+000
2.049647342709026e+003	3.145024e+001	1.108749e+000
2.049647342709625e+003	3.145024e+001	1.108746e+000
2.049647342710379e+003	3.145023e+001	1.108743e+000
2.049647342710663e+003	3.145023e+001	1.108742e+000
2.049647342710950e+003	3.145023e+001	1.108741e+000
2.049647342711274e+003	3.145023e+001	1.108740e+000
2.049647342711651e+003	3.145023e+001	1.108738e+000
2.049647342712590e+003	3.145022e+001	1.108734e+000
2.049647342713071e+003	3.145022e+001	1.108732e+000
2.049647342713670e+003	3.145022e+001	1.108730e+000
2.049647342714237e+003	3.145021e+001	1.108727e+000
2.049647342714569e+003	3.145021e+001	1.108726e+000
2.049647342714843e+003	3.145021e+001	1.108725e+000
2.049647342715128e+003	3.145021e+001	1.108724e+000
2.049647342715448e+003	3.145021e+001	1.108723e+000
2.049647342715885e+003	3.145020e+001	1.108721e+000
2.049647342716344e+003	3.145020e+001	1.108719e+000
2.049647342716867e+003	3.145020e+001	1.108717e+000
2.049647342717374e+003	3.145020e+001	1.108715e+000
2.049647342717984e+003	3.145019e+001	1.108712e+000
2.049647342718669e+003	3.145019e+001	1.108709e+000
2.049647342718966e+003	3.145019e+001	1.108708e+000
2.049647342719258e+003	3.145019e+001	1.108707e+000
2.049647342719585e+003	3.145018e+001	1.108706e+000
2.049647342720007e+003	3.145018e+001	1.108704e+000
2.049647342720452e+003	3.145018e+001	1.108702e+000
2.049647342720979e+003	3.145018e+001	1.108700e+000
2.049647342721481e+003	3.145017e+001	1.108698e+000
2.049647342722091e+003	3.145017e+001	1.108695e+000
2.049647342722799e+003	3.145017e+001	1.108693e+000
2.049647342723093e+003	3.145016e+001	1.108691e+000
2.049647342723390e+003	3.145016e+001	1.108690e+000
2.049647342723720e+003	3.145016e+001	1.108689e+000
2.049647342724145e+003	3.145016e+001	1.108687e+000
2.049647342724591e+003	3.145016e+001	1.108685e+000
2.049647342725122e+003	3.145015e+001	1.108683e+000
2.049647342725623e+003	3.145015e+001	1.108681e+000
2.049647342726237e+003	3.145015e+001	1.108678e+000
2.049647342726941e+003	3.145014e+001	1.108676e+000
2.049647342727237e+003	3.145014e+001	1.108674e+000
2.049647342727536e+003	3.145014e+001	1.108673e+000
2.049647342727869e+003	3.145014e+001	1.108672e+000
2.049647342728315e+003	3.145014e+001	1.108670e+000
2.049647342728776e+003	3.145013e+001	1.108668e+000
2.049647342729307e+003	3.145013e+001	1.108666e+000
2.049647342729817e+003	3.145013e+001	1.108664e+000
2.049647342730439e+003	3.145012e+001	1.108661e+000
2.049647342731113e+003	3.145012e+001	1.108659e+000
2.049647342731415e+003	3.145012e+001	1.108657e+000
2.049647342731718e+003	3.145012e+001	1.108656e+000
2.049647342732050e+003	3.145012e+001	1.108655e+000
2.049647342732572e+003	3.145011e+001	1.108653e+000
2.049647342733110e+003	3.145011e+001	1.108650e+000
2.049647342733628e+003	3.145011e+001	1.108648e+000
2.049647342734177e+003	3.145010e+001	1.108646e+000
2.049647342734843e+003	3.145010e+001	1.108643e+000
2.049647342735456e+003	3.145010e+001	1.108641e+000
2.049647342735754e+003	3.145009e+001	1.108640e+000
2.049647342736100e+003	3.145009e+001	1.108638e+000
2.049647342736462e+003	3.145009e+001	1.108637e+000
2.049647342737425e+003	3.145008e+001	1.108633e+000
2.049647342737914e+003	3.145008e+001	1.108631e+000
2.049647342738510e+003	3.145008e+001	1.108628e+000
2.049647342739121e+003	3.145008e+001	1.108626e+000
2.049647342739466e+003	3.145008e+001	1.108625e+000
2.049647342739746e+003	3.145007e+001	1.108623e+000
2.049647342740051e+003	3.145007e+001	1.108622e+000
2.049647342740384e+003	3.145007e+001	1.108621e+000
2.049647342740889e+003	3.145007e+001	1.108619e+000
2.049647342741438e+003	3.145006e+001	1.108616e+000
2.049647342741948e+003	3.145006e+001	1.108614e+000
2.049647342742507e+003	3.145006e+001	1.108612e+000
2.049647342743170e+003	3.145005e+001	1.108609e+000
2.049647342743788e+003	3.145005e+001	1.108607e+000
2.049647342744090e+003	3.145005e+001	1.108606e+000
2.049647342744440e+003	3.145005e+001	1.108604e+000
2.049647342744825e+003	3.145004e+001	1.108603e+000
2.049647342745733e+003	3.145004e+001	1.108599e+000
2.049647342746247e+003	3.145004e+001	1.108597e+000
2.049647342746821e+003	3.145003e+001	1.108595e+000
2.049647342747405e+003	3.145003e+001	1.108592e+000
2.049647342747746e+003	3.145003e+001	1.108591e+000
2.049647342748033e+003	3.145003e+001	1.108590e+000
2.049647342748343e+003	3.145003e+001	1.108588e+000
2.049647342748684e+003	3.145002e+001	1.108587e+000
2.049647342749229e+003	3.145002e+001	1.108585e+000
2.049647342749774e+003	3.145002e+001	1.108582e+000
2.049647342750303e+003	3.145001e+001	1.108580e+000
2.049647342750856e+003	3.145001e+001	1.108578e+000
2.049647342751552e+003	3.145001e+001	1.108575e+000
2.049647342751903e+003	3.145001e+001	1.108574e+000
2.049647342752186e+003	3.145000e+001	1.108573e+000
2.049647342752493e+003	3.145000e+001	1.108571e+000
2.049647342752838e+003	3.145000e+001	1.108570e+000
2.049647342753335e+003	3.145000e+001	1.108568e+000
2.049647342753827e+003	3.145000e+001	1.108566e+000
2.049647342754370e+003	3.144999e+001	1.108564e+000
2.049647342754896e+003	3.144999e+001	1.108562e+000
2.049647342755549e+003	3.144999e+001	1.108559e+000
2.049647342756186e+003	3.144998e+001	1.108556e+000
2.049647342756501e+003	3.144998e+001	1.108555e+000
2.049647342756871e+003	3.144998e+001	1.108554e+000
2.049647342757216e+003	3.144998e+001	1.108552e+000
2.049647342758210e+003	3.144997e+001	1.108548e+000
2.049647342758706e+003	3.144997e+001	1.108546e+000
2.049647342759300e+003	3.144996e+001	1.108544e+000
2.049647342759956e+003	3.144996e+001	1.108541e+000
2.049647342760314e+003	3.144996e+001	1.108539e+000
2.049647342760599e+003	3.144996e+001	1.108538e+000
2.049647342760922e+003	3.144996e+001	1.108537e+000
2.049647342761268e+003	3.144995e+001	1.108536e+000
2.049647342762222e+003	3.144995e+001	1.108532e+000
2.049647342762751e+003	3.144995e+001	1.108529e+000
2.049647342763294e+003	3.144994e+001	1.108527e+000
2.049647342763980e+003	3.144994e+001	1.108524e+000
2.049647342764608e+003	3.144994e+001	1.108522e+000
2.049647342764923e+003	3.144993e+001	1.108521e+000
2.049647342765283e+003	3.144993e+001	1.108519e+000
2.049647342765712e+003	3.144993e+001	1.108517e+000
2.049647342766628e+003	3.144992e+001	1.108514e+000
2.049647342767153e+003	3.144992e+001	1.108512e+000
2.049647342767747e+003	3.144992e+001	1.108509e+000
2.049647342768530e+003	3.144991e+001	1.108506e+000
2.049647342768835e+003	3.144991e+001	1.108505e+000
2.049647342769164e+003	3.144991e+001	1.108503e+000
2.049647342769521e+003	3.144991e+001	1.108502e+000
2.049647342770107e+003	3.144991e+001	1.108500e+000
2.049647342770645e+003	3.144990e+001	1.108497e+000
2.049647342771198e+003	3.144990e+001	1.108495e+000
2.049647342771750e+003	3.144990e+001	1.108493e+000
2.049647342772439e+003	3.144989e+001	1.108490e+000
2.049647342772803e+003	3.144989e+001	1.108488e+000
2.049647342773092e+003	3.144989e+001	1.108487e+000
2.049647342773424e+003	3.144989e+001	1.108486e+000
2.049647342773778e+003	3.144988e+001	1.108485e+000
2.049647342774736e+003	3.144988e+001	1.108481e+000
2.049647342775268e+003	3.144988e+001	1.108478e+000
2.049647342775817e+003	3.144987e+001	1.108476e+000
2.049647342776525e+003	3.144987e+001	1.108473e+000
2.049647342777171e+003	3.144987e+001	1.108471e+000
2.049647342777495e+003	3.144987e+001	1.108469e+000
2.049647342777856e+003	3.144986e+001	1.108468e+000
2.049647342778409e+003	3.144986e+001	1.108466e+000
2.049647342778991e+003	3.144986e+001	1.108463e+000
2.049647342779517e+003	3.144985e+001	1.108461e+000
2.049647342780093e+003	3.144985e+001	1.108459e+000
2.049647342780813e+003	3.144985e+001	1.108456e+000
2.049647342781183e+003	3.144984e+001	1.108454e+000
2.049647342781474e+003	3.144984e+001	1.108453e+000
2.049647342781813e+003	3.144984e+001	1.108452e+000
2.049647342782173e+003	3.144984e+001	1.108450e+000
2.049647342783130e+003	3.144983e+001	1.108446e+000
2.049647342783664e+003	3.144983e+001	1.108444e+000
2.049647342784218e+003	3.144983e+001	1.108442e+000
2.049647342784949e+003	3.144982e+001	1.108439e+000
2.049647342785318e+003	3.144982e+001	1.108437e+000
2.049647342785610e+003	3.144982e+001	1.108436e+000
2.049647342785946e+003	3.144982e+001	1.108435e+000
2.049647342786307e+003	3.144982e+001	1.108433e+000
2.049647342787276e+003	3.144981e+001	1.108429e+000
2.049647342787817e+003	3.144981e+001	1.108427e+000
2.049647342788364e+003	3.144980e+001	1.108425e+000
2.049647342789077e+003	3.144980e+001	1.108422e+000
2.049647342789730e+003	3.144980e+001	1.108419e+000
2.049647342790063e+003	3.144979e+001	1.108418e+000
2.049647342790430e+003	3.144979e+001	1.108417e+000
2.049647342791028e+003	3.144979e+001	1.108414e+000
2.049647342791584e+003	3.144979e+001	1.108412e+000
2.049647342792140e+003	3.144978e+001	1.108410e+000
2.049647342792702e+003	3.144978e+001	1.108407e+000
2.049647342793350e+003	3.144978e+001	1.108405e+000
2.049647342793712e+003	3.144978e+001	1.108403e+000
2.049647342794012e+003	3.144977e+001	1.108402e+000
2.049647342794364e+003	3.144977e+001	1.108400e+000
2.049647342794733e+003	3.144977e+001	1.108399e+000
2.049647342795694e+003	3.144976e+001	1.108395e+000
2.049647342796232e+003	3.144976e+001	1.108393e+000
2.049647342796791e+003	3.144976e+001	1.108391e+000
2.049647342797548e+003	3.144975e+001	1.108387e+000
2.049647342797930e+003	3.144975e+001	1.108386e+000
2.049647342798226e+003	3.144975e+001	1.108385e+000
2.049647342798582e+003	3.144975e+001	1.108383e+000
2.049647342798953e+003	3.144975e+001	1.108382e+000
2.049647342799911e+003	3.144974e+001	1.108378e+000
2.049647342800448e+003	3.144974e+001	1.108376e+000
2.049647342801014e+003	3.144974e+001	1.108373e+000
2.049647342801800e+003	3.144973e+001	1.108370e+000
2.049647342802192e+003	3.144973e+001	1.108369e+000
2.049647342802488e+003	3.144973e+001	1.108367e+000
2.049647342802880e+003	3.144972e+001	1.108366e+000
2.049647342803263e+003	3.144972e+001	1.108364e+000
2.049647342804212e+003	3.144972e+001	1.108360e+000
2.049647342804747e+003	3.144971e+001	1.108358e+000
2.049647342805337e+003	3.144971e+001	1.108356e+000
2.049647342805859e+003	3.144971e+001	1.108354e+000
2.049647342806202e+003	3.144971e+001	1.108352e+000
2.049647342806517e+003	3.144971e+001	1.108351e+000
2.049647342806877e+003	3.144970e+001	1.108349e+000
2.049647342807255e+003	3.144970e+001	1.108348e+000
2.049647342808225e+003	3.144970e+001	1.108344e+000
2.049647342808772e+003	3.144969e+001	1.108342e+000
2.049647342809330e+003	3.144969e+001	1.108339e+000
2.049647342810095e+003	3.144969e+001	1.108336e+000
2.049647342810482e+003	3.144968e+001	1.108335e+000
2.049647342810783e+003	3.144968e+001	1.108333e+000
2.049647342811189e+003	3.144968e+001	1.108332e+000
2.049647342811560e+003	3.144968e+001	1.108330e+000
2.049647342812526e+003	3.144967e+001	1.108326e+000
2.049647342813066e+003	3.144967e+001	1.108324e+000
2.049647342813650e+003	3.144967e+001	1.108322e+000
2.049647342814216e+003	3.144966e+001	1.108320e+000
2.049647342814569e+003	3.144966e+001	1.108318e+000
2.049647342814884e+003	3.144966e+001	1.108317e+000
2.049647342815252e+003	3.144966e+001	1.108315e+000
2.049647342815636e+003	3.144966e+001	1.108314e+000
2.049647342816604e+003	3.144965e+001	1.108310e+000
2.049647342817151e+003	3.144965e+001	1.108307e+000
2.049647342817717e+003	3.144964e+001	1.108305e+000
2.049647342818424e+003	3.144964e+001	1.108302e+000
2.049647342818802e+003	3.144964e+001	1.108301e+000
2.049647342819110e+003	3.144964e+001	1.108299e+000
2.049647342819520e+003	3.144963e+001	1.108298e+000
2.049647342819897e+003	3.144963e+001	1.108296e+000
2.049647342820867e+003	3.144963e+001	1.108292e+000
2.049647342821410e+003	3.144962e+001	1.108290e+000
2.049647342821996e+003	3.144962e+001	1.108288e+000
2.049647342822557e+003	3.144962e+001	1.108285e+000
2.049647342822910e+003	3.144962e+001	1.108284e+000
2.049647342823229e+003	3.144961e+001	1.108283e+000
2.049647342823645e+003	3.144961e+001	1.108281e+000
2.049647342824021e+003	3.144961e+001	1.108279e+000
2.049647342825001e+003	3.144960e+001	1.108275e+000
2.049647342825549e+003	3.144960e+001	1.108273e+000
2.049647342826127e+003	3.144960e+001	1.108271e+000
2.049647342826728e+003	3.144959e+001	1.108268e+000
2.049647342827090e+003	3.144959e+001	1.108267e+000
2.049647342827408e+003	3.144959e+001	1.108266e+000
2.049647342827824e+003	3.144959e+001	1.108264e+000
2.049647342828205e+003	3.144958e+001	1.108262e+000
2.049647342829182e+003	3.144958e+001	1.108258e+000
2.049647342829731e+003	3.144958e+001	1.108256e+000
2.049647342830313e+003	3.144957e+001	1.108254e+000
2.049647342830888e+003	3.144957e+001	1.108251e+000
2.049647342831246e+003	3.144957e+001	1.108250e+000
2.049647342831568e+003	3.144957e+001	1.108249e+000
2.049647342831986e+003	3.144956e+001	1.108247e+000
2.049647342832371e+003	3.144956e+001	1.108245e+000
2.049647342833349e+003	3.144956e+001	1.108241e+000
2.049647342833899e+003	3.144955e+001	1.108239e+000
2.049647342834483e+003	3.144955e+001	1.108237e+000
2.049647342835051e+003	3.144955e+001	1.108234e+000
2.049647342835408e+003	3.144955e+001	1.108233e+000
2.049647342835732e+003	3.144954e+001	1.108232e+000
2.049647342836152e+003	3.144954e+001	1.108230e+000
2.049647342836541e+003	3.144954e+001	1.108228e+000
2.049647342837519e+003	3.144954e+001	1.108224e+000
2.049647342838071e+003	3.144953e+001	1.108222e+000
2.049647342838657e+003	3.144953e+001	1.108220e+000
2.049647342839212e+003	3.144953e+001	1.108217e+000
2.049647342839568e+003	3.144952e+001	1.108216e+000
2.049647342839895e+003	3.144952e+001	1.108215e+000
2.049647342840317e+003	3.144952e+001	1.108213e+000
2.049647342840709e+003	3.144952e+001	1.108211e+000
2.049647342841688e+003	3.144951e+001	1.108207e+000
2.049647342842241e+003	3.144951e+001	1.108205e+000
2.049647342842830e+003	3.144950e+001	1.108203e+000
2.049647342843374e+003	3.144950e+001	1.108201e+000
2.049647342843729e+003	3.144950e+001	1.108199e+000
2.049647342844058e+003	3.144950e+001	1.108198e+000
2.049647342844482e+003	3.144950e+001	1.108196e+000
2.049647342844878e+003	3.144949e+001	1.108194e+000
2.049647342845857e+003	3.144949e+001	1.108190e+000
2.049647342846411e+003	3.144949e+001	1.108188e+000
2.049647342847003e+003	3.144948e+001	1.108186e+000
2.049647342847535e+003	3.144948e+001	1.108184e+000
2.049647342847889e+003	3.144948e+001	1.108182e+000
2.049647342848221e+003	3.144948e+001	1.108181e+000
2.049647342848646e+003	3.144947e+001	1.108179e+000
2.049647342849047e+003	3.144947e+001	1.108177e+000
2.049647342850026e+003	3.144946e+001	1.108173e+000
2.049647342850582e+003	3.144946e+001	1.108171e+000
2.049647342851175e+003	3.144946e+001	1.108169e+000
2.049647342852049e+003	3.144946e+001	1.108165e+000
2.049647342852384e+003	3.144945e+001	1.108164e+000
2.049647342852810e+003	3.144945e+001	1.108162e+000
2.049647342853215e+003	3.144945e+001	1.108160e+000
2.049647342854194e+003	3.144944e+001	1.108156e+000
2.049647342854752e+003	3.144944e+001	1.108154e+000
2.049647342855348e+003	3.144944e+001	1.108152e+000
2.049647342856209e+003	3.144943e+001	1.108148e+000
2.049647342856546e+003	3.144943e+001	1.108147e+000
2.049647342856974e+003	3.144943e+001	1.108145e+000
2.049647342857384e+003	3.144942e+001	1.108143e+000
